name,type,url,local_path
聚盐,skill,https://patchwiki.biligame.com/images/rocom/b/b6/iwac3lxrk1xz1b5333r9ewcull1gmaw.png,images/skills/聚盐.png
刺藤,skill,https://patchwiki.biligame.com/images/rocom/8/81/0uuxasnpiqfh5mia6rz12bdwyyi7ok0.png,images/skills/刺藤.png
根吸收,skill,https://patchwiki.biligame.com/images/rocom/f/f6/i2upwtqg6sarzxitjmop6yuyz0wihvq.png,images/skills/根吸收.png
幽灵爆发,skill,https://patchwiki.biligame.com/images/rocom/1/11/tuv2l9zvxw4dmz9alw3rrrpxa76968q.png,images/skills/幽灵爆发.png
彗星,skill,https://patchwiki.biligame.com/images/rocom/4/47/26v7jiaa6btiyo478u8xcycgytjf7jb.png,images/skills/彗星.png
午夜噪音,skill,https://patchwiki.biligame.com/images/rocom/1/13/6jr0ohiv80bygnl5wjs0tths98b6yaq.png,images/skills/午夜噪音.png
掠夺,skill,https://patchwiki.biligame.com/images/rocom/a/a1/dvzegqv74qt6cpoozrev7gfqe9adcoy.png,images/skills/掠夺.png
保守派,ability,https://patchwiki.biligame.com/images/rocom/7/71/aq9ixywtau29ohlv3js5d26jg950sux.png,images/abilities/保守派.png
小鼠獭,sprite,https://patchwiki.biligame.com/images/rocom/7/71/mhtudimorxc3o9un25icovvi9lahiza.png,images/sprites/小鼠獭.png
落星,skill,https://patchwiki.biligame.com/images/rocom/0/0f/cfuyfb8bey4c7scjjg2v9amspxmdldo.png,images/skills/落星.png
水弹,skill,https://patchwiki.biligame.com/images/rocom/2/2b/q5w4ee9bzsnz7rw0nya010p2x50by4b.png,images/skills/水弹.png
践踏,skill,https://patchwiki.biligame.com/images/rocom/6/64/lneemwnlkpdxnwv7h4ltwkp3wh0hdmc.png,images/skills/践踏.png
连续爪击,skill,https://patchwiki.biligame.com/images/rocom/4/42/hludk3r4u00mjji4fvr25cwxq1wih8u.png,images/skills/连续爪击.png
吞噬,skill,https://patchwiki.biligame.com/images/rocom/b/b3/majigkf8rvwhsdljsy5tli2t1p2msgl.png,images/skills/吞噬.png
触底强击,skill,https://patchwiki.biligame.com/images/rocom/6/65/026dvu7wzvwtppsn7tgez381pr9oc8a.png,images/skills/触底强击.png
震击,skill,https://patchwiki.biligame.com/images/rocom/9/9f/85zmqjztxzq6day97jm2mxxbh2kajge.png,images/skills/震击.png
燕尾獭,sprite,https://patchwiki.biligame.com/images/rocom/e/ed/4k5p223a49bec7iscjj7m5ouqdxrufa.png,images/sprites/燕尾獭.png
卷胡巨獭,sprite,https://patchwiki.biligame.com/images/rocom/4/4d/h1d1rubaklvrkodj1fr4j8jyiaqho8z.png,images/sprites/卷胡巨獭.png
偏振,ability,https://patchwiki.biligame.com/images/rocom/5/57/b7m5km38efo4bka6bztu66730sm3rcu.png,images/abilities/偏振.png
矿晶虫,sprite,https://patchwiki.biligame.com/images/rocom/4/4b/rakgahc3c1vonzb7l1oypg0kwmhpi3z.png,images/sprites/矿晶虫.png
脉冲光线,skill,https://patchwiki.biligame.com/images/rocom/1/14/r6c40im9s65mfij5kwighmb7g1t388w.png,images/skills/脉冲光线.png
泥浆,skill,https://patchwiki.biligame.com/images/rocom/7/76/ryxt7sj80zp654ryxlytzqbxn32t1hi.png,images/skills/泥浆.png
镜像反射,skill,https://patchwiki.biligame.com/images/rocom/0/05/f2mbr7s8c3crrlcrhmrhl0zs1auybry.png,images/skills/镜像反射.png
耀眼,skill,https://patchwiki.biligame.com/images/rocom/c/c9/mmzd0wn1f5ygpf5cshnl6x8l74mg9g9.png,images/skills/耀眼.png
逆袭,skill,https://patchwiki.biligame.com/images/rocom/0/09/2xf759wjwkek1e9c4g7vhe2eytirrcy.png,images/skills/逆袭.png
晶石蜗_西瓜碧玺的样子,sprite,https://patchwiki.biligame.com/images/rocom/a/a1/bllriabi2ywqr0cnc2au8wyehtcd21y.png,images/sprites/晶石蜗_西瓜碧玺的样子.png
养分重吸收,ability,https://patchwiki.biligame.com/images/rocom/d/d2/0g00rrq2l4mclh961rilvesy17bz473.png,images/abilities/养分重吸收.png
奇丽草,sprite,https://patchwiki.biligame.com/images/rocom/1/1f/kv2w95rommythz2es62viqib0edez2m.png,images/sprites/奇丽草.png
顶端优势,skill,https://patchwiki.biligame.com/images/rocom/3/3b/ttgsc4x3i2trb6hll3dn8d3emn5bhet.png,images/skills/顶端优势.png
花炮,skill,https://patchwiki.biligame.com/images/rocom/6/6c/3vo85scex7ciw23ri93ma67r0rizsci.png,images/skills/花炮.png
流沙,skill,https://patchwiki.biligame.com/images/rocom/a/ab/8b7nvpehqrgtq2va3l1g9uv0sd0k1qw.png,images/skills/流沙.png
奇丽叶,sprite,https://patchwiki.biligame.com/images/rocom/8/89/qe7mpeopll2by3im70dsqtesufqq62z.png,images/sprites/奇丽叶.png
奇丽花,sprite,https://patchwiki.biligame.com/images/rocom/8/8c/dbgfehb9vsrkwnn1jkxtibxciapkdur.png,images/sprites/奇丽花.png
诈死,ability,https://patchwiki.biligame.com/images/rocom/a/a1/hn7fezlsxy0d70w2c5ly87o9z9f7eeb.png,images/abilities/诈死.png
丢丢_草地附近的样子,sprite,https://patchwiki.biligame.com/images/rocom/6/69/ncos20b0z39xr0ir1185rzav8cxd9vz.png,images/sprites/丢丢_草地附近的样子.png
天旋地转,skill,https://patchwiki.biligame.com/images/rocom/0/0d/lgcu137kryl8dydtsas8f1g5jquenu2.png,images/skills/天旋地转.png
垂死反击,skill,https://patchwiki.biligame.com/images/rocom/b/bf/7188q718rdxjwqtjcnj4ytsnecqa7ue.png,images/skills/垂死反击.png
虫击,skill,https://patchwiki.biligame.com/images/rocom/9/9b/c3b1dctx3u8u9nh7kjgbtea0cfsgv0a.png,images/skills/虫击.png
虫群智慧,skill,https://patchwiki.biligame.com/images/rocom/8/8c/k5hrek27lyno7agiddwaq74f4bt07v0.png,images/skills/虫群智慧.png
卡卡虫_草地附近的样子,sprite,https://patchwiki.biligame.com/images/rocom/d/d7/bi5t0j12hzaiw6f43kjijgblr8les6s.png,images/sprites/卡卡虫_草地附近的样子.png
卡瓦重_草地附近的样子,sprite,https://patchwiki.biligame.com/images/rocom/9/95/ofh2y3cjn996jnxvajei3j5m1jole74.png,images/sprites/卡瓦重_草地附近的样子.png
专注力,ability,https://patchwiki.biligame.com/images/rocom/2/23/o9niybauztbj5qjvsanz123hg8xqz0d.png,images/abilities/专注力.png
护主犬,sprite,https://patchwiki.biligame.com/images/rocom/6/64/t29c2r5ooabyzne8dt5uu9bzq10ibtz.png,images/sprites/护主犬.png
流星火雨,skill,https://patchwiki.biligame.com/images/rocom/7/7a/e4zwpthp8q1cvkdve3u2urx8kwn0wu4.png,images/skills/流星火雨.png
当头棒喝,skill,https://patchwiki.biligame.com/images/rocom/c/ce/kyjoo76lh8309jwoy5c0zh10dcf2woa.png,images/skills/当头棒喝.png
焚烧烙印,skill,https://patchwiki.biligame.com/images/rocom/b/bc/bl6ghwfolqyihbsh9hbfsv8tqdvn7n8.png,images/skills/焚烧烙印.png
高温回火,skill,https://patchwiki.biligame.com/images/rocom/f/fc/qj5snhujfmtz2pj30g1mgkrc8zxjby2.png,images/skills/高温回火.png
灼伤,skill,https://patchwiki.biligame.com/images/rocom/1/11/6jt794onuj9apx8hweu2210uwrpo3rn.png,images/skills/灼伤.png
导电撞击,skill,https://patchwiki.biligame.com/images/rocom/7/72/7k1chqqykpmtloiw6fhq62mfxximdqz.png,images/skills/导电撞击.png
跌落,skill,https://patchwiki.biligame.com/images/rocom/e/e7/lx1d0aiv30o8h92g3ioi5e41el7y43m.png,images/skills/跌落.png
过载回路,skill,https://patchwiki.biligame.com/images/rocom/1/15/srriixrhzxqzt1wodr33910szv6yf11.png,images/skills/过载回路.png
音速犬,sprite,https://patchwiki.biligame.com/images/rocom/4/4e/8rkwz0k7qvejlxs78isa65ajn16o1qk.png,images/sprites/音速犬.png
囤积,ability,https://patchwiki.biligame.com/images/rocom/4/42/jqkohwwvxo3wu1icu43f3q4cdtufan7.png,images/abilities/囤积.png
绿耳松鼠,sprite,https://patchwiki.biligame.com/images/rocom/b/b5/2foanarop7ik9wf1aqo37m7rdr3ug39.png,images/sprites/绿耳松鼠.png
气势一击,skill,https://patchwiki.biligame.com/images/rocom/d/d9/trxlait2icvwlii9lm1x3bf4wh0h7ms.png,images/skills/气势一击.png
寸拳,skill,https://patchwiki.biligame.com/images/rocom/4/44/5ne8fs5m7cidf29a45v44ev77ybckz3.png,images/skills/寸拳.png
影袭,skill,https://patchwiki.biligame.com/images/rocom/9/9f/a0zf07x04zih1ca4as397luco2lymov.png,images/skills/影袭.png
追打,skill,https://patchwiki.biligame.com/images/rocom/c/c7/8hqd7xet1773chdmt1z9ebu85ym8zao.png,images/skills/追打.png
音爆,skill,https://patchwiki.biligame.com/images/rocom/6/62/6f7sfp0fh4ogqon6s5uk3plpktu3xcp.png,images/skills/音爆.png
抱枕松鼠,sprite,https://patchwiki.biligame.com/images/rocom/3/3f/d7igqblvpoaio9o1ozoa2slcmskbzue.png,images/sprites/抱枕松鼠.png
蹦床松鼠,sprite,https://patchwiki.biligame.com/images/rocom/5/5e/6lkej27f60uxygncdnl4oktj79t9da2.png,images/sprites/蹦床松鼠.png
复方汤剂,ability,https://patchwiki.biligame.com/images/rocom/e/ea/sbqeuld6d0s50vf9j2wwsgl33h2wxpi.png,images/abilities/复方汤剂.png
嘟嘟煲,sprite,https://patchwiki.biligame.com/images/rocom/4/44/8gr1vgk1hjf59enrdxyhboe35g8rijd.png,images/sprites/嘟嘟煲.png
萌,matchup,https://patchwiki.biligame.com/images/rocom/thumb/5/5f/80jhk99eosjv1ld26wp7ljtmif27lfv.png/32px-%E5%9B%BE%E6%A0%87_%E5%AE%A0%E7%89%A9_%E5%B1%9E%E6%80%A7_%E8%90%8C.png,images/matchup/萌.png
毒泡泡,skill,https://patchwiki.biligame.com/images/rocom/1/11/7clvl1gylh0arb770x39k1yje7x2p53.png,images/skills/毒泡泡.png
以毒攻毒,skill,https://patchwiki.biligame.com/images/rocom/c/cc/ffxewgo3l4q8okwskg6w61v90t3nf54.png,images/skills/以毒攻毒.png
疫病吐息,skill,https://patchwiki.biligame.com/images/rocom/c/c0/el31afswhn8b25lfk1qt4nknpqs59c9.png,images/skills/疫病吐息.png
落井下毒,skill,https://patchwiki.biligame.com/images/rocom/1/16/auk6r6tgj6p09ru4b1skckwcl4ytd6b.png,images/skills/落井下毒.png
毒雾,skill,https://patchwiki.biligame.com/images/rocom/4/4c/g0pabxs6lyeit4gp23ngsxc9k5l4x08.png,images/skills/毒雾.png
毒液渗透,skill,https://patchwiki.biligame.com/images/rocom/0/0b/dkpwubnyefitw7vuqw3uhy582f1uo9u.png,images/skills/毒液渗透.png
易燃物质,skill,https://patchwiki.biligame.com/images/rocom/f/ff/39cii5y8mfnuxhiqc4xdjmpntd9t0ml.png,images/skills/易燃物质.png
炎枪,skill,https://patchwiki.biligame.com/images/rocom/0/01/6jt794onuj9apx8hweu2210uwrpo3rn.png,images/skills/炎枪.png
轴承支撑,skill,https://patchwiki.biligame.com/images/rocom/6/68/objzemkrnt5v8ebe3ikmaan9tj29v4v.png,images/skills/轴承支撑.png
嘟嘟锅,sprite,https://patchwiki.biligame.com/images/rocom/2/2a/bn409ikm4m2ir8inziq4jgl12f1lk53.png,images/sprites/嘟嘟锅.png
惊吓,ability,https://patchwiki.biligame.com/images/rocom/c/c2/903y245ed673kla2zideq6cq73lchp0.png,images/abilities/惊吓.png
小灵面,sprite,https://patchwiki.biligame.com/images/rocom/c/ce/60arfjew3ryqzrh5dqh8mi6axn595h4.png,images/sprites/小灵面.png
背袭,skill,https://patchwiki.biligame.com/images/rocom/6/68/2ymekdfwkr05xsp3rm7ux0wk0gkm7sj.png,images/skills/背袭.png
恐吓,skill,https://patchwiki.biligame.com/images/rocom/0/04/bzqvobak5yee2cgivlt3q10770uobx2.png,images/skills/恐吓.png
流火,skill,https://patchwiki.biligame.com/images/rocom/6/62/g4gi6r19uq4j62ej1jvnve25r74xl1v.png,images/skills/流火.png
黑手,skill,https://patchwiki.biligame.com/images/rocom/f/f6/6w44x9h7tdepyacftlls126e62j97ef.png,images/skills/黑手.png
暗影灵面_睁眼的样子,sprite,https://patchwiki.biligame.com/images/rocom/e/ee/8iz9eknhqvv3ntbw6r2ksojvp3dfekx.png,images/sprites/暗影灵面_睁眼的样子.png
幽冥眼_睁眼的样子,sprite,https://patchwiki.biligame.com/images/rocom/2/23/1y27uyj9zvo1gctws3g4ru9kgsg3thg.png,images/sprites/幽冥眼_睁眼的样子.png
做噩梦,ability,https://patchwiki.biligame.com/images/rocom/d/df/8xsv3jjilloagf9vibjfss4011n54ui.png,images/abilities/做噩梦.png
梦游_穿旧睡衣的样子,sprite,https://patchwiki.biligame.com/images/rocom/2/21/oaaweyscathn6oqa015bfb6o9w5cbsa.png,images/sprites/梦游_穿旧睡衣的样子.png
埋伏,skill,https://patchwiki.biligame.com/images/rocom/e/e0/12njkt382y80dmexw0bn3saetr957ms.png,images/skills/埋伏.png
撒娇,skill,https://patchwiki.biligame.com/images/rocom/b/b7/at6iabiam5r92rl8uh3oh2l7k5bj7z5.png,images/skills/撒娇.png
梦悠悠_穿旧睡衣的样子,sprite,https://patchwiki.biligame.com/images/rocom/2/2b/glndghgzgkl35dw5l2jzm8m4cc3dv22.png,images/sprites/梦悠悠_穿旧睡衣的样子.png
稀兽花宝,ability,https://patchwiki.biligame.com/images/rocom/c/c6/qh79aqptvmgoos783w97pxrf4279mf3.png,images/abilities/稀兽花宝.png
兽花蕾,sprite,https://patchwiki.biligame.com/images/rocom/f/fb/40ew1mdy3j3km17nwkdvlit9es9y39b.png,images/sprites/兽花蕾.png
光之矛,skill,https://patchwiki.biligame.com/images/rocom/8/88/kpn9ekbgqkfkpx6rzmusyu2k5rsvgl4.png,images/skills/光之矛.png
迫近攻击,skill,https://patchwiki.biligame.com/images/rocom/1/15/4u4vbx396wbck131jmaxj6vz70mekbz.png,images/skills/迫近攻击.png
壮胆,ability,https://patchwiki.biligame.com/images/rocom/d/d0/kfdece2tev6mg02luo76l1gj6e3bnrf.png,images/abilities/壮胆.png
伏地兽,sprite,https://patchwiki.biligame.com/images/rocom/5/5c/tspudx138x6hgz6dth0361r383pr0ha.png,images/sprites/伏地兽.png
虫鸣,skill,https://patchwiki.biligame.com/images/rocom/b/b8/msu8v39vl5vtyloulhetjoz8zvysuym.png,images/skills/虫鸣.png
飞断,skill,https://patchwiki.biligame.com/images/rocom/9/99/iwg3klexqcmynvnoc1m4yormtt2jxul.png,images/skills/飞断.png
贪食鼹,sprite,https://patchwiki.biligame.com/images/rocom/d/d1/ps5nra6q9tzlnl4s6tkz4g5eejsr497.png,images/sprites/贪食鼹.png
巨噬针鼹,sprite,https://patchwiki.biligame.com/images/rocom/b/bf/kh1j7ti0ytu5d4nvr4te6kqakcclvx6.png,images/sprites/巨噬针鼹.png
生物碱,ability,https://patchwiki.biligame.com/images/rocom/2/21/aexx9qycd178enpjmp47hus923e3m81.png,images/abilities/生物碱.png
蹦蹦种子_海神球形态,sprite,https://patchwiki.biligame.com/images/rocom/3/33/5rqqxhxtsklncbih4ii40p13jkrbqby.png,images/sprites/蹦蹦种子_海神球形态.png
针刺射击,skill,https://patchwiki.biligame.com/images/rocom/5/5c/170n98bp3ynwb456bsxzg2qvfcy67rd.png,images/skills/针刺射击.png
预备势,skill,https://patchwiki.biligame.com/images/rocom/0/0f/goryva3q1ucgtp7fllc65x1ynlntab4.png,images/skills/预备势.png
蹦蹦草_海神球形态,sprite,https://patchwiki.biligame.com/images/rocom/6/62/sdazex9mreedpinwxklyhfu4k9xi8h9.png,images/sprites/蹦蹦草_海神球形态.png
蹦蹦花_海神球形态,sprite,https://patchwiki.biligame.com/images/rocom/b/b4/jpdd60oi1k87a3tjhtdhl6n7uf6zn7x.png,images/sprites/蹦蹦花_海神球形态.png
快充,ability,https://patchwiki.biligame.com/images/rocom/4/49/anrd5nyarff3ixhm78qnga19joetkz8.png,images/abilities/快充.png
电咩咩,sprite,https://patchwiki.biligame.com/images/rocom/5/57/rrzi4lxo68m4mmhokly3l8z4t2ti2r7.png,images/sprites/电咩咩.png
翼,matchup,https://patchwiki.biligame.com/images/rocom/thumb/2/2b/p7wdw88ziupp84s1mr8t9t602psswzz.png/32px-%E5%9B%BE%E6%A0%87_%E5%AE%A0%E7%89%A9_%E5%B1%9E%E6%80%A7_%E7%BF%BC.png,images/matchup/翼.png
远程访问,skill,https://patchwiki.biligame.com/images/rocom/1/1b/6jd04ojfbtilzpzvh211geez68sa6wi.png,images/skills/远程访问.png
感电,skill,https://patchwiki.biligame.com/images/rocom/8/8b/5mzd6fuv30eb6bazzmk8u7yadye7k97.png,images/skills/感电.png
电离爆破,skill,https://patchwiki.biligame.com/images/rocom/a/a4/9fzl7k9vpdqvihhrvgyi6xtxufd8vza.png,images/skills/电离爆破.png
落雷,skill,https://patchwiki.biligame.com/images/rocom/c/c2/0x1bkfnldho634i45w0uakw9hdqhuod.png,images/skills/落雷.png
闪击折返,skill,https://patchwiki.biligame.com/images/rocom/3/32/l0hz5e5574letobfyhyr5493nxhtkfe.png,images/skills/闪击折返.png
电磁偏转,skill,https://patchwiki.biligame.com/images/rocom/3/36/n94xtdht2fww0gzadh36v6zrlmtbl7p.png,images/skills/电磁偏转.png
强制重启,skill,https://patchwiki.biligame.com/images/rocom/2/2d/d972dlwxj7ffdelqdybyxc72v8cuq0t.png,images/skills/强制重启.png
触电,skill,https://patchwiki.biligame.com/images/rocom/c/c2/0gmd35pypu7webhf151k4e44cxgtp0q.png,images/skills/触电.png
双联脉冲,skill,https://patchwiki.biligame.com/images/rocom/1/15/7ngy3lbc0lefpn66xmd3yj8ezcu0ej5.png,images/skills/双联脉冲.png
月光合奏,skill,https://patchwiki.biligame.com/images/rocom/c/c3/srs75mw5mf0qtr940dysllmwz0j9i0t.png,images/skills/月光合奏.png
粉咩咩,sprite,https://patchwiki.biligame.com/images/rocom/d/d4/90spmq5ikabu64yf2g3l5lk8z3vvdpn.png,images/sprites/粉咩咩.png
电球咩咩,sprite,https://patchwiki.biligame.com/images/rocom/0/01/4sz6qymt56rlm9ybuobr7s76qonzxvu.png,images/sprites/电球咩咩.png
勇敢,ability,https://patchwiki.biligame.com/images/rocom/2/29/5zgh93w813nm5qmpx7buaydr9vn1zoh.png,images/abilities/勇敢.png
蒲公英,sprite,https://patchwiki.biligame.com/images/rocom/1/1d/87el3plwkuzm4wsb0l6s3ffqowsbiwl.png,images/sprites/蒲公英.png
示弱,skill,https://patchwiki.biligame.com/images/rocom/a/ad/jis8f4zsbn0qv0h6yh8jsa7bmpeu5jq.png,images/skills/示弱.png
倾泻,skill,https://patchwiki.biligame.com/images/rocom/2/2f/hzcp0597frht4g8e43m9hzwhjtshcmw.png,images/skills/倾泻.png
感染病,skill,https://patchwiki.biligame.com/images/rocom/c/ce/auk6r6tgj6p09ru4b1skckwcl4ytd6b.png,images/skills/感染病.png
蒲公英娃娃,sprite,https://patchwiki.biligame.com/images/rocom/e/eb/8np4gxq8dybdydnv77kwoc300to6ont.png,images/sprites/蒲公英娃娃.png
腐植循环,ability,https://patchwiki.biligame.com/images/rocom/a/a7/fsgfhlq96m3wlfzwgmvykede0z38tjr.png,images/abilities/腐植循环.png
伊贝儿,sprite,https://patchwiki.biligame.com/images/rocom/b/b2/3x1hdgzmc2cyjh9zkfdyw1smgck9o3r.png,images/sprites/伊贝儿.png
伊贝粉粉,sprite,https://patchwiki.biligame.com/images/rocom/9/9e/ld012t25twk5oisvs10ok7g2t7apki1.png,images/sprites/伊贝粉粉.png
慢热型,ability,https://patchwiki.biligame.com/images/rocom/9/9a/stmmg3hzzrjlexikthszjvjzgtjeqwi.png,images/abilities/慢热型.png
白发懒人,sprite,https://patchwiki.biligame.com/images/rocom/4/46/06pz2jvhh5k0ukbgj30jmdfyz4nic06.png,images/sprites/白发懒人.png
气沉丹田,skill,https://patchwiki.biligame.com/images/rocom/a/a2/1qf1yicvmz35123ixcmkijhr5gic2ip.png,images/skills/气沉丹田.png
回旋踢,skill,https://patchwiki.biligame.com/images/rocom/1/10/a0zf07x04zih1ca4as397luco2lymov.png,images/skills/回旋踢.png
斩断,skill,https://patchwiki.biligame.com/images/rocom/2/26/dyfiwbdbkovczrj359ot0lq9ssxty3p.png,images/skills/斩断.png
技巧打击,skill,https://patchwiki.biligame.com/images/rocom/1/14/bjm71oic8jtwesx7ah2mbboshc70x2x.png,images/skills/技巧打击.png
一拳,skill,https://patchwiki.biligame.com/images/rocom/c/ce/sufqrmilcvb0t7n20x4khud89hxqmx6.png,images/skills/一拳.png
爆冲,skill,https://patchwiki.biligame.com/images/rocom/c/c6/dkx5mleh914amu0v1lmd897db16krkm.png,images/skills/爆冲.png
能量刃,skill,https://patchwiki.biligame.com/images/rocom/f/f7/4tu3v2mwcca743aserrwwsfu2ry2rde.png,images/skills/能量刃.png
雪球,skill,https://patchwiki.biligame.com/images/rocom/f/f2/b835rr4w3vmdd19pdtvhvfeatkj0tpw.png,images/skills/雪球.png
动力猿,sprite,https://patchwiki.biligame.com/images/rocom/9/98/okpl88mwskdjsdfwxwln1kbpwxxly69.png,images/sprites/动力猿.png
瞌睡王,sprite,https://patchwiki.biligame.com/images/rocom/a/a2/64947rnxu8ncihl37rqldr3653bg57n.png,images/sprites/瞌睡王.png
溶解扩散,ability,https://patchwiki.biligame.com/images/rocom/0/04/30mfhppuirl1uzvvhrjup0orqikb4hu.png,images/abilities/溶解扩散.png
海盔虫_本来的样子,sprite,https://patchwiki.biligame.com/images/rocom/c/c5/hyqqzb0xxpt4zjthslvr4y25bvsbkvg.png,images/sprites/海盔虫_本来的样子.png
盐水浴,skill,https://patchwiki.biligame.com/images/rocom/4/4e/4mzbfpaie7z3pbqdirzgx835mderbsh.png,images/skills/盐水浴.png
打湿,skill,https://patchwiki.biligame.com/images/rocom/3/36/33qryzuif3xjgl549gok9ojyl7giy3t.png,images/skills/打湿.png
湮灭,skill,https://patchwiki.biligame.com/images/rocom/6/60/5700mfcn0pp0e3i8k95c65bnsjuk7yg.png,images/skills/湮灭.png
刺盔虫_本来的样子,sprite,https://patchwiki.biligame.com/images/rocom/d/d9/4p1drrucxykr3h3aaxf4xxk9l59554s.png,images/sprites/刺盔虫_本来的样子.png
千棘盔_本来的样子,sprite,https://patchwiki.biligame.com/images/rocom/d/d3/m619bkrakzm4rsb834fgl8s3tuleqzw.png,images/sprites/千棘盔_本来的样子.png
无忧无虑,ability,https://patchwiki.biligame.com/images/rocom/7/7d/8bmsb2c1drzex1maznqtuj3untx1e30.png,images/abilities/无忧无虑.png
菊花梨,sprite,https://patchwiki.biligame.com/images/rocom/d/db/qitqnhdvjw8gwhnvvapfuqv6g0qgaef.png,images/sprites/菊花梨.png
龙,matchup,https://patchwiki.biligame.com/images/rocom/thumb/6/65/kgcg0hvl19o7up0ug8f42bbvhi71dke.png/32px-%E5%9B%BE%E6%A0%87_%E5%AE%A0%E7%89%A9_%E5%B1%9E%E6%80%A7_%E9%BE%99.png,images/matchup/龙.png
击鼓传花,skill,https://patchwiki.biligame.com/images/rocom/7/71/01817gza1grul2yakecwazxnxv8r4wh.png,images/skills/击鼓传花.png
磁干扰,skill,https://patchwiki.biligame.com/images/rocom/e/ee/4xco72v4orp5bkj9el7nq15opixsl33.png,images/skills/磁干扰.png
火爪,skill,https://patchwiki.biligame.com/images/rocom/6/65/teimwjfxkcfyfjyzz6w076nru8py8g0.png,images/skills/火爪.png
针状物,skill,https://patchwiki.biligame.com/images/rocom/f/fd/f3kia358a7mvemmfgbh5kc1sxo0xdpv.png,images/skills/针状物.png
电流刺激,ability,https://patchwiki.biligame.com/images/rocom/4/4c/inr3kk99wrxffk5gm1m1zl880nkwda8.png,images/abilities/电流刺激.png
小星光_星光能量的样子,sprite,https://patchwiki.biligame.com/images/rocom/b/b1/o9j051uk3ed7na8hgl6lyic6xv38mjb.png,images/sprites/小星光_星光能量的样子.png
离子火花,skill,https://patchwiki.biligame.com/images/rocom/f/f0/lcvu16fktj9xsw26xkxnds1s7kpe2pd.png,images/skills/离子火花.png
交叉闪电,skill,https://patchwiki.biligame.com/images/rocom/5/57/bqktezkurbhfmyj0spc796aj8vsh7u9.png,images/skills/交叉闪电.png
雷暴,skill,https://patchwiki.biligame.com/images/rocom/b/ba/po3os3uqfdov4n6qaoqrl734hhparyk.png,images/skills/雷暴.png
星光狮_星光能量的样子,sprite,https://patchwiki.biligame.com/images/rocom/7/75/cjjrzihw6bz4uzfdn1npim98tas9p21.png,images/sprites/星光狮_星光能量的样子.png
虫群鼓舞,ability,https://patchwiki.biligame.com/images/rocom/5/5c/e6n9k8m1q32n64ywhkjtckfj6wpspv0.png,images/abilities/虫群鼓舞.png
一窝蜂,sprite,https://patchwiki.biligame.com/images/rocom/d/de/drnf14ybuu1j1ulcxyktvpr52tlw89x.png,images/sprites/一窝蜂.png
虫网,skill,https://patchwiki.biligame.com/images/rocom/1/1a/m9aundeeyagfd7hk6pl7g9uqnqy4yy6.png,images/skills/虫网.png
草虫冲击,skill,https://patchwiki.biligame.com/images/rocom/d/df/3q6wcqxt8lejhfmauq4bpe1fdvwdm7x.png,images/skills/草虫冲击.png
虫群过境,skill,https://patchwiki.biligame.com/images/rocom/2/2a/1tg4mcbudgoo3in2zdjufva7ppxpgb2.png,images/skills/虫群过境.png
虫群,skill,https://patchwiki.biligame.com/images/rocom/7/74/ftnwa6tm2vahgql2yshzflxy6z5pv3r.png,images/skills/虫群.png
翅刃,skill,https://patchwiki.biligame.com/images/rocom/4/41/8iwmgabpncglsif7ps8gs03ajff2hdu.png,images/skills/翅刃.png
鸩毒,skill,https://patchwiki.biligame.com/images/rocom/a/a1/ayig5e85cupux5hrlfsarkpgodenbld.png,images/skills/鸩毒.png
黄蜂后,sprite,https://patchwiki.biligame.com/images/rocom/c/cc/81ny58tuiqt9xd2e6tsi79lf7yigchq.png,images/sprites/黄蜂后.png
虫群突袭,ability,https://patchwiki.biligame.com/images/rocom/5/5a/e6n9k8m1q32n64ywhkjtckfj6wpspv0.png,images/abilities/虫群突袭.png
花魁蜂后,sprite,https://patchwiki.biligame.com/images/rocom/7/7c/la0ecwe4eufml69boq4366g7gbnfra1.png,images/sprites/花魁蜂后.png
嫁祸,ability,https://patchwiki.biligame.com/images/rocom/5/50/nopy07w6a2apqblrvj8rv8max155f4c.png,images/abilities/嫁祸.png
小夜,sprite,https://patchwiki.biligame.com/images/rocom/7/72/482iqm8394vdtee3ylwiwyndj9tr8vq.png,images/sprites/小夜.png
蝙蝠,skill,https://patchwiki.biligame.com/images/rocom/2/25/e0x17n3jga1j4qt56ygo0tm3gb98bjo.png,images/skills/蝙蝠.png
紫夜,sprite,https://patchwiki.biligame.com/images/rocom/1/14/ev4kpmwhjhjkpbr8fkexil8olnj0qd5.png,images/sprites/紫夜.png
朔夜伊芙,sprite,https://patchwiki.biligame.com/images/rocom/4/47/iefezmj355h7aifobba452t5fax5sup.png,images/sprites/朔夜伊芙.png
洁癖,ability,https://patchwiki.biligame.com/images/rocom/1/14/kjxnj00t7aup521fqb2c8tr2xvjp97j.png,images/abilities/洁癖.png
乖乖鹄,sprite,https://patchwiki.biligame.com/images/rocom/5/5a/t2rdnue1b6xwisya3nw5oyti9t2wdur.png,images/sprites/乖乖鹄.png
风隐,skill,https://patchwiki.biligame.com/images/rocom/6/65/exf03aibu58k7tbo6ouyng0m0wfc4jk.png,images/skills/风隐.png
蓝珠天鹅,sprite,https://patchwiki.biligame.com/images/rocom/5/5b/qho9vlfx1c2x6kn2a6hrbjx6b7ldqs8.png,images/sprites/蓝珠天鹅.png
